#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
128,1,  2,0.010,0.299,0.041,0.000,0.000,0.000,0.024,1.554,0.649,0.000,0.000,0.000,0.001,0.023,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.007,21.213,16.407,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.495,56.505,19.785,0.000,0.000,0.000,0.000,0.000,0.000
128,2,  2,0.010,0.240,0.032,0.000,0.000,0.000,0.243,1.132,0.761,0.000,0.000,0.000,0.001,0.018,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.921,16.806,14.643,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.759,18.542,10.825,0.000,0.000,0.000,0.000,0.000,0.000
128,3,  2,0.008,0.260,0.036,0.000,0.000,0.000,0.191,1.109,0.738,0.000,0.000,0.000,0.001,0.027,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.794,16.304,13.220,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.190,17.724,10.094,0.000,0.000,0.000,0.000,0.000,0.000
128,4,  2,0.009,0.141,0.034,0.000,0.000,0.000,0.161,1.952,0.836,0.000,0.000,0.000,0.001,0.023,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.262,18.710,14.834,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.437,27.739,16.806,0.000,0.000,0.000,0.000,0.000,0.000
128,5,  2,0.008,0.076,0.024,0.000,0.000,0.000,0.223,0.281,0.259,0.000,0.000,0.000,0.001,0.007,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.018,18.597,15.327,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.049,49.961,19.492,0.000,0.000,0.000,0.000,0.000,0.000
128,6,  2,0.008,0.238,0.026,0.000,0.000,0.000,0.220,1.695,0.731,0.000,0.000,0.000,0.001,0.018,0.001,0.000,0.000,0.000,0.000,0.000,0.000,11.254,18.706,15.547,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.822,42.400,15.113,0.000,0.000,0.000,0.000,0.000,0.000
128,7,  2,0.009,0.264,0.035,0.000,0.000,0.000,0.155,0.901,0.485,0.000,0.000,0.000,0.001,0.013,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.840,16.328,13.795,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,11.601,36.288,21.059,0.000,0.000,0.000,0.000,0.000,0.000
128,8,  2,0.008,0.069,0.027,0.000,0.000,0.000,0.192,0.561,0.409,0.000,0.000,0.000,0.001,0.010,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.185,20.072,15.333,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.937,21.887,10.653,0.000,0.000,0.000,0.000,0.000,0.000
128,9,  2,0.009,0.624,0.073,0.000,0.000,0.000,0.381,2.398,1.219,0.000,0.000,0.000,0.001,0.007,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.788,41.581,24.467,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.766,30.667,19.188,0.000,0.000,0.000,0.000,0.000,0.000
128,10,  2,0.008,0.313,0.050,0.000,0.000,0.000,0.396,7.594,3.109,0.000,0.000,0.000,0.001,0.219,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.661,67.070,51.339,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.376,25.604,16.070,0.000,0.000,0.000,0.000,0.000,0.000
192,1,  3,0.011,1.982,0.097,0.000,0.000,0.000,0.389,1.529,0.860,0.000,0.000,0.000,0.001,0.033,0.002,0.000,0.000,0.000,0.000,0.000,0.000,17.334,54.270,28.049,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,2.753,121.463,29.593,0.000,0.000,0.000,0.000,0.000,0.000
192,2,  3,0.012,0.281,0.038,0.000,0.000,0.000,0.415,1.221,0.602,0.000,0.000,0.000,0.001,0.044,0.002,0.000,0.000,0.000,0.000,0.000,0.000,18.028,50.667,34.491,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.638,30.846,15.529,0.000,0.000,0.000,0.000,0.000,0.000
192,3,  3,0.011,1.337,0.210,0.000,0.000,0.000,0.436,1.179,0.772,0.000,0.000,0.000,0.001,0.007,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.343,51.847,28.873,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.659,34.733,20.303,0.000,0.000,0.000,0.000,0.000,0.000
192,4,  3,0.021,0.257,0.074,0.000,0.000,0.000,0.199,3.436,1.714,0.000,0.000,0.000,0.001,0.094,0.002,0.000,0.000,0.000,0.000,0.000,0.000,19.512,45.900,33.436,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.268,91.999,25.166,0.000,0.000,0.000,0.000,0.000,0.000
192,5,  3,0.018,0.541,0.079,0.000,0.000,0.000,0.246,2.780,1.039,0.000,0.000,0.000,0.001,0.107,0.002,0.000,0.000,0.000,0.000,0.000,0.000,20.757,35.609,27.816,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,17.123,112.618,43.951,0.000,0.000,0.000,0.000,0.000,0.000
192,6,  3,0.012,0.273,0.033,0.000,0.000,0.000,0.163,0.625,0.321,0.000,0.000,0.000,0.001,0.010,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.856,29.676,21.469,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.708,55.454,22.403,0.000,0.000,0.000,0.000,0.000,0.000
192,7,  3,0.009,1.841,0.174,0.000,0.000,0.000,0.139,2.054,0.783,0.000,0.000,0.000,0.001,0.008,0.002,0.000,0.000,0.000,0.000,0.000,0.000,24.707,39.600,31.207,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.527,82.203,35.880,0.000,0.000,0.000,0.000,0.000,0.000
192,8,  3,0.011,0.677,0.049,0.000,0.000,0.000,0.577,2.092,1.175,0.000,0.000,0.000,0.001,0.017,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.505,48.347,36.040,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,14.263,47.218,25.204,0.000,0.000,0.000,0.000,0.000,0.000
192,9,  3,0.012,0.337,0.079,0.000,0.000,0.000,0.314,5.698,2.219,0.000,0.000,0.000,0.001,0.091,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.104,41.351,29.938,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.357,114.538,34.617,0.000,0.000,0.000,0.000,0.000,0.000
192,10,  3,0.008,0.251,0.054,0.000,0.000,0.000,0.234,1.298,0.598,0.000,0.000,0.000,0.001,0.029,0.002,0.000,0.000,0.000,0.000,0.000,0.000,8.235,34.231,27.218,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.784,83.909,22.424,0.000,0.000,0.000,0.000,0.000,0.000
256,1,  4,0.010,0.605,0.081,0.000,0.000,0.000,0.236,0.836,0.367,0.000,0.000,0.000,0.001,0.122,0.003,0.000,0.000,0.000,0.000,0.000,0.000,9.765,51.591,29.426,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.738,22.950,12.559,0.000,0.000,0.000,0.000,0.000,0.000
256,2,  4,0.012,0.317,0.079,0.000,0.000,0.000,0.439,1.494,0.917,0.000,0.000,0.000,0.001,0.267,0.003,0.000,0.000,0.000,0.000,0.000,0.000,22.811,32.339,30.363,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.535,86.273,37.298,0.000,0.000,0.000,0.000,0.000,0.000
256,3,  4,0.009,0.276,0.052,0.000,0.000,0.000,0.579,1.539,0.953,0.000,0.000,0.000,0.001,0.019,0.002,0.000,0.000,0.000,0.000,0.000,0.000,14.361,41.966,33.701,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.781,31.120,11.519,0.000,0.000,0.000,0.000,0.000,0.000
256,4,  4,0.008,1.426,0.250,0.000,0.000,0.000,0.217,2.065,0.960,0.000,0.000,0.000,0.001,0.019,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.676,39.598,27.680,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.097,13.522,9.858,0.000,0.000,0.000,0.000,0.000,0.000
256,5,  4,0.013,0.794,0.092,0.000,0.000,0.000,0.159,4.411,1.558,0.000,0.000,0.000,0.002,0.077,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.292,58.643,46.389,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.229,78.292,22.752,0.000,0.000,0.000,0.000,0.000,0.000
256,6,  4,0.008,1.129,0.115,0.000,0.000,0.000,0.190,0.495,0.327,0.000,0.000,0.000,0.001,0.014,0.002,0.000,0.000,0.000,0.000,0.000,0.000,16.219,48.507,33.083,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,8.861,160.557,58.061,0.000,0.000,0.000,0.000,0.000,0.000
256,7,  4,0.030,4.026,0.181,0.000,0.000,0.000,0.135,0.543,0.371,0.000,0.000,0.000,0.001,0.737,0.008,0.000,0.000,0.000,0.000,0.000,0.000,10.036,56.263,21.380,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.239,52.672,16.589,0.000,0.000,0.000,0.000,0.000,0.000
256,8,  4,0.026,1.250,0.122,0.000,0.000,0.000,0.179,0.413,0.263,0.000,0.000,0.000,0.001,0.015,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.080,83.735,47.535,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.453,134.779,31.850,0.000,0.000,0.000,0.000,0.000,0.000
256,9,  4,0.043,0.570,0.145,0.000,0.000,0.000,0.481,4.631,1.950,0.000,0.000,0.000,0.001,0.033,0.002,0.000,0.000,0.000,0.000,0.000,0.000,18.140,65.976,33.815,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,1.887,143.908,38.643,0.000,0.000,0.000,0.000,0.000,0.000
256,10,  4,0.030,1.957,0.218,0.000,0.000,0.000,0.181,2.746,1.366,0.000,0.000,0.000,0.001,0.651,0.007,0.000,0.000,0.000,0.000,0.000,0.000,19.755,39.868,29.864,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.207,180.589,52.616,0.000,0.000,0.000,0.000,0.000,0.000
320,1,  5,0.032,0.882,0.085,0.000,0.000,0.000,0.103,0.661,0.267,0.000,0.000,0.000,0.001,0.019,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.735,18.652,15.654,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.655,88.374,27.885,0.000,0.000,0.000,0.000,0.000,0.000
320,2,  5,0.012,0.738,0.062,0.000,0.000,0.000,0.150,2.736,1.208,0.000,0.000,0.000,0.002,0.019,0.002,0.000,0.000,0.000,0.000,0.000,0.000,25.678,69.520,45.756,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.565,174.348,39.577,0.000,0.000,0.000,0.000,0.000,0.000
320,3,  5,0.010,0.641,0.085,0.000,0.000,0.000,0.163,0.786,0.266,0.000,0.000,0.000,0.002,0.010,0.002,0.000,0.000,0.000,0.000,0.000,0.000,19.856,32.301,27.175,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.598,167.165,40.321,0.000,0.000,0.000,0.000,0.000,0.000
320,4,  5,0.029,1.325,0.126,0.000,0.000,0.000,0.244,3.378,1.482,0.000,0.000,0.000,0.002,0.034,0.002,0.000,0.000,0.000,0.000,0.000,0.000,28.180,46.855,36.611,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.969,59.093,20.071,0.000,0.000,0.000,0.000,0.000,0.000
320,5,  5,0.010,1.937,0.185,0.000,0.000,0.000,0.203,1.408,0.507,0.000,0.000,0.000,0.002,1.357,0.011,0.000,0.000,0.000,0.000,0.000,0.000,10.641,34.907,25.496,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.217,79.532,25.040,0.000,0.000,0.000,0.000,0.000,0.000
320,6,  5,0.011,0.300,0.072,0.000,0.000,0.000,0.195,3.341,1.412,0.000,0.000,0.000,0.002,0.031,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.233,25.602,20.339,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.191,121.893,27.395,0.000,0.000,0.000,0.000,0.000,0.000
320,7,  5,0.011,2.148,0.176,0.000,0.000,0.000,0.180,1.005,0.359,0.000,0.000,0.000,0.002,0.017,0.002,0.000,0.000,0.000,0.000,0.000,0.000,11.303,25.819,16.424,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.514,79.217,22.146,0.000,0.000,0.000,0.000,0.000,0.000
320,8,  5,0.012,1.452,0.191,0.000,0.000,0.000,0.105,3.826,1.592,0.000,0.000,0.000,0.002,1.281,0.014,0.000,0.000,0.000,0.000,0.000,0.000,17.826,54.399,36.024,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.060,124.223,29.901,0.000,0.000,0.000,0.000,0.000,0.000
320,9,  5,0.009,0.631,0.082,0.000,0.000,0.000,0.206,0.874,0.403,0.000,0.000,0.000,0.001,0.219,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.584,38.728,33.789,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.336,139.315,39.310,0.000,0.000,0.000,0.000,0.000,0.000
320,10,  5,0.009,0.090,0.047,0.000,0.000,0.000,0.118,1.828,0.724,0.000,0.000,0.000,0.002,0.020,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.671,17.900,13.143,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.635,47.816,22.589,0.000,0.000,0.000,0.000,0.000,0.000
384,1,  6,0.012,0.241,0.037,0.000,0.000,0.000,0.397,1.101,0.791,0.000,0.000,0.000,0.002,0.016,0.002,0.000,0.000,0.000,0.000,0.000,0.000,47.427,61.656,54.328,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.969,123.521,29.833,0.000,0.000,0.000,0.000,0.000,0.000
384,2,  6,0.015,0.505,0.102,0.000,0.000,0.000,0.487,6.053,3.085,0.000,0.000,0.000,0.002,0.041,0.003,0.000,0.000,0.000,0.000,0.000,0.000,22.836,49.465,39.533,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.331,98.505,38.844,0.000,0.000,0.000,0.000,0.000,0.000
384,3,  6,0.011,0.270,0.085,0.000,0.000,0.000,0.217,2.431,1.333,0.000,0.000,0.000,0.002,0.092,0.004,0.000,0.000,0.000,0.000,0.000,0.000,26.918,43.538,40.762,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,10.902,83.256,47.428,0.000,0.000,0.000,0.000,0.000,0.000
384,4,  6,0.010,0.089,0.030,0.000,0.000,0.000,0.168,0.503,0.382,0.000,0.000,0.000,0.001,0.015,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.846,13.473,12.272,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.092,21.967,13.612,0.000,0.000,0.000,0.000,0.000,0.000
384,5,  6,0.022,0.806,0.090,0.000,0.000,0.000,0.391,1.889,0.860,0.000,0.000,0.000,0.002,0.077,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.856,61.598,48.948,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.752,8.395,6.774,0.000,0.000,0.000,0.000,0.000,0.000
384,6,  6,0.013,0.258,0.038,0.000,0.000,0.000,0.282,2.044,0.791,0.000,0.000,0.000,0.001,0.015,0.002,0.000,0.000,0.000,0.000,0.000,0.000,11.386,15.651,13.835,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.026,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.812,26.767,12.404,0.000,0.000,0.000,0.000,0.000,0.000
384,7,  6,0.019,0.374,0.090,0.000,0.000,0.000,0.226,6.050,2.490,0.000,0.000,0.000,0.002,0.028,0.002,0.000,0.000,0.000,0.000,0.000,0.000,15.625,38.476,33.587,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.752,14.977,10.412,0.000,0.000,0.000,0.000,0.000,0.000
384,8,  6,0.013,0.232,0.038,0.000,0.000,0.000,0.241,0.332,0.299,0.000,0.000,0.000,0.001,0.012,0.002,0.000,0.000,0.000,0.000,0.000,0.000,10.070,15.288,13.287,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.862,28.472,15.268,0.000,0.000,0.000,0.000,0.000,0.000
384,9,  6,0.013,0.495,0.068,0.000,0.000,0.000,0.251,2.363,1.093,0.000,0.000,0.000,0.002,0.033,0.002,0.000,0.000,0.000,0.000,0.000,0.000,14.731,50.790,37.978,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.958,28.955,17.637,0.000,0.000,0.000,0.000,0.000,0.000
384,10,  6,0.019,0.752,0.142,0.000,0.000,0.000,0.236,5.259,2.268,0.000,0.000,0.000,0.002,0.046,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.716,44.980,35.104,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.534,68.863,21.291,0.000,0.000,0.000,0.000,0.000,0.000
448,1,  7,0.013,0.074,0.030,0.000,0.000,0.000,0.274,5.081,1.953,0.000,0.000,0.000,0.002,0.072,0.003,0.000,0.000,0.000,0.000,0.000,0.000,31.150,41.144,37.977,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.621,111.676,43.752,0.000,0.000,0.000,0.000,0.000,0.000
448,2,  7,0.010,0.059,0.026,0.000,0.000,0.000,0.139,0.317,0.256,0.000,0.000,0.000,0.001,0.011,0.002,0.000,0.000,0.000,0.000,0.000,0.000,20.307,29.649,24.898,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.342,104.698,28.470,0.000,0.000,0.000,0.000,0.000,0.000
448,3,  7,0.009,0.117,0.040,0.000,0.000,0.000,0.199,0.305,0.276,0.000,0.000,0.000,0.002,0.013,0.002,0.000,0.000,0.000,0.000,0.000,0.000,11.592,15.227,13.695,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.203,23.265,9.576,0.000,0.000,0.000,0.000,0.000,0.000
448,4,  7,0.021,1.306,0.112,0.000,0.000,0.000,1.009,3.432,1.786,0.000,0.000,0.000,0.002,0.072,0.003,0.000,0.000,0.000,0.000,0.000,0.000,30.639,58.662,43.149,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.171,21.825,12.946,0.000,0.000,0.000,0.000,0.000,0.000
