#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
560,7, 10,0.012,0.636,0.072,0.000,0.000,0.000,0.129,0.398,0.240,0.000,0.000,0.000,0.003,0.012,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.864,11.488,9.359,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.319,20.433,6.897,0.000,0.000,0.000,0.000,0.000,0.000
560,8, 10,0.016,0.399,0.088,0.000,0.000,0.000,0.751,2.912,1.795,0.000,0.000,0.000,0.003,0.055,0.005,0.000,0.000,0.000,0.000,0.000,0.000,20.584,47.225,34.567,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.284,9.844,4.884,0.000,0.000,0.000,0.000,0.000,0.000
560,9, 10,0.013,0.074,0.027,0.000,0.000,0.000,0.213,0.261,0.235,0.000,0.000,0.000,0.003,0.012,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.770,9.996,8.655,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.962,12.243,6.517,0.000,0.000,0.000,0.000,0.000,0.000
560,10, 10,0.012,0.702,0.104,0.000,0.000,0.000,0.107,3.574,1.270,0.000,0.000,0.000,0.003,0.058,0.005,0.000,0.000,0.000,0.000,0.000,0.000,8.315,28.755,23.235,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.311,36.150,8.715,0.000,0.000,0.000,0.000,0.000,0.000
616,1, 11,0.013,0.848,0.110,0.000,0.000,0.000,0.132,0.448,0.239,0.000,0.000,0.000,0.003,0.133,0.005,0.000,0.000,0.000,0.000,0.000,0.000,7.757,17.182,11.872,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.548,25.699,11.800,0.000,0.000,0.000,0.000,0.000,0.000
616,2, 11,0.038,0.697,0.110,0.000,0.000,0.000,0.581,2.096,1.057,0.000,0.000,0.000,0.003,0.063,0.005,0.000,0.000,0.000,0.000,0.000,0.000,12.554,15.524,14.251,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.176,53.859,25.496,0.000,0.000,0.000,0.000,0.000,0.000
616,3, 11,0.015,0.335,0.060,0.000,0.000,0.000,0.174,0.214,0.198,0.000,0.000,0.000,0.003,0.072,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.838,15.970,12.051,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.358,53.742,12.667,0.000,0.000,0.000,0.000,0.000,0.000
616,4, 11,0.017,0.704,0.167,0.000,0.000,0.000,0.332,2.276,1.477,0.000,0.000,0.000,0.003,0.096,0.005,0.000,0.000,0.000,0.000,0.000,0.000,23.888,28.838,26.680,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.393,64.499,19.377,0.000,0.000,0.000,0.000,0.000,0.000
616,5, 11,0.011,0.141,0.033,0.000,0.000,0.000,0.139,0.223,0.208,0.000,0.000,0.000,0.003,0.012,0.004,0.000,0.000,0.000,0.000,0.000,0.000,7.679,9.592,8.486,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.274,51.304,13.243,0.000,0.000,0.000,0.000,0.000,0.000
616,6, 11,0.014,0.131,0.038,0.000,0.000,0.000,0.140,0.783,0.488,0.000,0.000,0.000,0.003,0.022,0.004,0.000,0.000,0.000,0.000,0.000,0.000,23.308,30.154,26.672,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.383,75.055,19.141,0.000,0.000,0.000,0.000,0.000,0.000
616,7, 11,0.011,0.099,0.033,0.000,0.000,0.000,0.145,0.224,0.207,0.000,0.000,0.000,0.003,0.012,0.004,0.000,0.000,0.000,0.000,0.000,0.000,7.621,10.460,8.944,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.731,33.135,10.263,0.000,0.000,0.000,0.000,0.000,0.000
616,8, 11,0.117,0.162,0.132,0.000,0.000,0.000,0.137,0.214,0.195,0.000,0.000,0.000,0.003,0.012,0.004,0.000,0.000,0.000,0.000,0.000,0.000,7.734,34.222,24.340,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.008,0.006,0.000,0.000,0.000,0.000,0.000,0.000,2.757,49.759,13.396,0.000,0.000,0.000,0.000,0.000,0.000
616,9, 11,0.011,0.189,0.044,0.000,0.000,0.000,0.119,0.222,0.198,0.000,0.000,0.000,0.003,0.011,0.004,0.000,0.000,0.000,0.000,0.000,0.000,8.239,11.447,9.939,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,1.894,59.130,14.173,0.000,0.000,0.000,0.000,0.000,0.000
616,10, 11,0.017,0.227,0.036,0.000,0.000,0.000,0.162,0.839,0.370,0.000,0.000,0.000,0.003,0.021,0.004,0.000,0.000,0.000,0.000,0.000,0.000,19.082,25.983,21.545,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.978,33.705,12.210,0.000,0.000,0.000,0.000,0.000,0.000
