#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
14,1,  2,0.010,0.078,0.033,0.000,0.000,0.000,0.079,0.284,0.191,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.096,7.339,6.633,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.128,5.342,4.716,0.000,0.000,0.000,0.000,0.000,0.000
14,2,  2,0.015,0.262,0.065,0.000,0.000,0.000,0.485,0.900,0.661,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.091,7.206,6.486,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.374,4.077,3.819,0.000,0.000,0.000,0.000,0.000,0.000
14,3,  2,0.012,0.050,0.018,0.000,0.000,0.000,0.311,0.328,0.324,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.953,7.686,7.008,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.082,5.431,4.902,0.000,0.000,0.000,0.000,0.000,0.000
14,4,  2,0.010,0.030,0.018,0.000,0.000,0.000,0.073,0.475,0.272,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.866,8.419,7.410,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.739,8.038,7.452,0.000,0.000,0.000,0.000,0.000,0.000
14,5,  2,0.010,0.019,0.015,0.000,0.000,0.000,0.293,0.500,0.410,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.023,7.687,6.799,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.443,3.010,2.747,0.000,0.000,0.000,0.000,0.000,0.000
14,6,  2,0.011,0.022,0.014,0.000,0.000,0.000,0.094,0.497,0.237,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.967,6.641,6.501,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.499,2.667,2.595,0.000,0.000,0.000,0.000,0.000,0.000
14,7,  2,0.009,0.073,0.022,0.000,0.000,0.000,0.106,0.113,0.110,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.596,7.343,6.406,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.213,4.989,4.638,0.000,0.000,0.000,0.000,0.000,0.000
14,8,  2,0.011,0.019,0.015,0.000,0.000,0.000,0.098,0.533,0.166,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.958,7.052,6.559,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.745,3.312,3.091,0.000,0.000,0.000,0.000,0.000,0.000
14,9,  2,0.013,0.052,0.026,0.000,0.000,0.000,0.073,0.475,0.242,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.136,7.376,6.876,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.560,2.806,2.655,0.000,0.000,0.000,0.000,0.000,0.000
14,10,  2,0.013,0.036,0.023,0.000,0.000,0.000,0.283,0.877,0.506,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.746,8.648,8.339,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.380,2.877,2.534,0.000,0.000,0.000,0.000,0.000,0.000
21,1,  3,0.012,0.274,0.053,0.000,0.000,0.000,0.104,0.112,0.110,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.072,7.771,6.719,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.169,3.696,3.475,0.000,0.000,0.000,0.000,0.000,0.000
21,2,  3,0.013,0.023,0.019,0.000,0.000,0.000,0.315,0.327,0.322,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.561,8.489,7.285,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.818,5.045,4.605,0.000,0.000,0.000,0.000,0.000,0.000
21,3,  3,0.015,0.022,0.018,0.000,0.000,0.000,0.091,0.289,0.176,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.302,7.632,7.153,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,6.274,7.061,6.804,0.000,0.000,0.000,0.000,0.000,0.000
21,4,  3,0.011,0.025,0.018,0.000,0.000,0.000,0.729,0.737,0.732,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.694,8.700,7.809,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.336,3.832,3.650,0.000,0.000,0.000,0.000,0.000,0.000
21,5,  3,0.010,0.017,0.015,0.000,0.000,0.000,0.107,0.113,0.111,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.831,7.132,5.821,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.980,3.289,3.145,0.000,0.000,0.000,0.000,0.000,0.000
21,6,  3,0.013,0.028,0.018,0.000,0.000,0.000,0.045,0.879,0.281,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.103,6.115,5.787,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,7.655,8.116,7.935,0.000,0.000,0.000,0.000,0.000,0.000
21,7,  3,0.008,0.026,0.016,0.000,0.000,0.000,0.519,0.524,0.522,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.774,6.523,5.929,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.369,2.956,2.773,0.000,0.000,0.000,0.000,0.000,0.000
21,8,  3,0.010,0.232,0.056,0.000,0.000,0.000,0.735,0.743,0.741,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.774,6.987,6.318,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.487,3.428,3.026,0.000,0.000,0.000,0.000,0.000,0.000
21,9,  3,0.013,0.046,0.021,0.000,0.000,0.000,0.278,0.503,0.403,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.174,5.745,5.394,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.983,3.693,3.430,0.000,0.000,0.000,0.000,0.000,0.000
21,10,  3,0.014,0.039,0.024,0.000,0.000,0.000,0.530,0.540,0.537,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.506,6.016,5.621,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.484,3.458,3.122,0.000,0.000,0.000,0.000,0.000,0.000
28,1,  4,0.016,0.025,0.021,0.000,0.000,0.000,0.097,0.319,0.192,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.138,5.576,4.882,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.099,5.885,5.658,0.000,0.000,0.000,0.000,0.000,0.000
28,2,  4,0.031,0.265,0.083,0.000,0.000,0.000,0.287,0.682,0.512,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.703,7.097,6.479,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.321,3.000,2.604,0.000,0.000,0.000,0.000,0.000,0.000
28,3,  4,0.011,0.295,0.061,0.000,0.000,0.000,0.333,0.340,0.337,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.135,6.769,5.865,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.090,2.669,2.386,0.000,0.000,0.000,0.000,0.000,0.000
28,4,  4,0.013,0.120,0.043,0.000,0.000,0.000,0.054,0.456,0.249,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.426,7.944,7.212,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.929,3.736,3.295,0.000,0.000,0.000,0.000,0.000,0.000
28,5,  4,0.016,0.092,0.030,0.000,0.000,0.000,0.310,0.523,0.461,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.951,8.086,7.078,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.334,2.949,2.775,0.000,0.000,0.000,0.000,0.000,0.000
28,6,  4,0.011,0.029,0.021,0.000,0.000,0.000,0.103,0.110,0.106,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.559,7.459,6.622,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.426,5.401,4.993,0.000,0.000,0.000,0.000,0.000,0.000
28,7,  4,0.009,0.113,0.032,0.000,0.000,0.000,0.063,0.453,0.223,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.853,6.220,5.360,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.163,2.953,2.713,0.000,0.000,0.000,0.000,0.000,0.000
28,8,  4,0.012,0.064,0.028,0.000,0.000,0.000,0.099,0.106,0.104,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.411,5.718,5.243,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.043,3.716,3.435,0.000,0.000,0.000,0.000,0.000,0.000
28,9,  4,0.012,0.029,0.019,0.000,0.000,0.000,0.115,0.122,0.120,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.492,6.712,6.016,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.433,2.574,2.532,0.000,0.000,0.000,0.000,0.000,0.000
28,10,  4,0.014,0.070,0.041,0.000,0.000,0.000,0.279,0.301,0.290,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.805,9.094,7.850,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.812,4.318,4.021,0.000,0.000,0.000,0.000,0.000,0.000
35,1,  5,0.012,0.021,0.014,0.000,0.000,0.000,0.528,0.535,0.532,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.862,5.397,5.217,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.485,2.949,2.845,0.000,0.000,0.000,0.000,0.000,0.000
35,2,  5,0.011,0.036,0.018,0.000,0.000,0.000,0.112,0.323,0.232,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.139,6.255,5.382,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.239,5.287,4.373,0.000,0.000,0.000,0.000,0.000,0.000
35,3,  5,0.011,0.021,0.016,0.000,0.000,0.000,0.265,0.297,0.284,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.441,6.643,5.984,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.695,3.392,3.116,0.000,0.000,0.000,0.000,0.000,0.000
35,4,  5,0.011,0.021,0.013,0.000,0.000,0.000,0.096,0.099,0.097,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.516,5.426,4.984,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.784,3.219,3.005,0.000,0.000,0.000,0.000,0.000,0.000
35,5,  5,0.013,0.037,0.019,0.000,0.000,0.000,0.114,0.120,0.117,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.400,5.785,5.350,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.582,3.028,2.843,0.000,0.000,0.000,0.000,0.000,0.000
35,6,  5,0.016,0.030,0.021,0.000,0.000,0.000,0.712,0.722,0.715,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.871,7.209,6.465,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,7.287,8.390,7.903,0.000,0.000,0.000,0.000,0.000,0.000
35,7,  5,0.015,0.058,0.026,0.000,0.000,0.000,0.287,0.294,0.292,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.578,6.421,6.050,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.699,3.535,3.280,0.000,0.000,0.000,0.000,0.000,0.000
35,8,  5,0.010,0.037,0.021,0.000,0.000,0.000,0.102,0.112,0.108,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.812,5.570,5.234,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.080,3.619,3.425,0.000,0.000,0.000,0.000,0.000,0.000
35,9,  5,0.014,0.041,0.019,0.000,0.000,0.000,0.110,0.116,0.113,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.587,5.917,5.398,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.820,2.952,2.917,0.000,0.000,0.000,0.000,0.000,0.000
35,10,  5,0.012,0.019,0.015,0.000,0.000,0.000,0.104,0.114,0.112,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.334,5.421,4.956,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.258,2.731,2.634,0.000,0.000,0.000,0.000,0.000,0.000
42,1,  6,0.012,0.073,0.024,0.000,0.000,0.000,0.101,0.112,0.108,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.783,7.258,6.230,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.592,3.923,3.724,0.000,0.000,0.000,0.000,0.000,0.000
42,2,  6,0.015,0.084,0.033,0.000,0.000,0.000,0.106,0.318,0.198,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.748,6.192,5.584,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,8.177,9.289,8.836,0.000,0.000,0.000,0.000,0.000,0.000
42,3,  6,0.012,0.067,0.034,0.000,0.000,0.000,0.750,0.757,0.754,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.873,6.605,5.758,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.711,3.006,2.874,0.000,0.000,0.000,0.000,0.000,0.000
42,4,  6,0.012,0.023,0.017,0.000,0.000,0.000,0.276,1.068,0.632,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.981,6.412,5.675,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.479,5.842,5.201,0.000,0.000,0.000,0.000,0.000,0.000
42,5,  6,0.012,0.045,0.028,0.000,0.000,0.000,0.504,0.721,0.656,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.130,6.972,5.950,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.541,3.849,3.748,0.000,0.000,0.000,0.000,0.000,0.000
42,6,  6,0.019,0.060,0.033,0.000,0.000,0.000,0.935,0.944,0.941,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.455,8.577,7.462,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.305,4.982,4.643,0.000,0.000,0.000,0.000,0.000,0.000
42,7,  6,0.011,0.230,0.045,0.000,0.000,0.000,0.088,0.250,0.156,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.493,7.355,6.908,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,5.349,6.427,6.070,0.000,0.000,0.000,0.000,0.000,0.000
42,8,  6,0.021,0.269,0.096,0.000,0.000,0.000,0.444,0.881,0.574,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.311,7.699,7.520,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.683,3.062,2.865,0.000,0.000,0.000,0.000,0.000,0.000
42,9,  6,0.010,0.025,0.017,0.000,0.000,0.000,0.317,0.327,0.323,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.254,6.687,5.980,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.619,4.219,4.025,0.000,0.000,0.000,0.000,0.000,0.000
42,10,  6,0.017,0.033,0.025,0.000,0.000,0.000,0.318,0.323,0.321,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.387,5.752,5.514,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.351,3.722,3.556,0.000,0.000,0.000,0.000,0.000,0.000
49,1,  7,0.013,0.044,0.026,0.000,0.000,0.000,0.315,0.533,0.440,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,5.476,7.308,6.754,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.860,5.307,5.084,0.000,0.000,0.000,0.000,0.000,0.000
49,2,  7,0.010,0.085,0.032,0.000,0.000,0.000,0.100,0.103,0.102,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.728,6.976,6.535,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.642,3.095,2.936,0.000,0.000,0.000,0.000,0.000,0.000
49,3,  7,0.010,0.047,0.023,0.000,0.000,0.000,0.048,0.456,0.249,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.446,4.883,4.747,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.318,3.154,2.864,0.000,0.000,0.000,0.000,0.000,0.000
49,4,  7,0.013,0.020,0.016,0.000,0.000,0.000,0.095,0.310,0.188,0.000,0.000,0.000,0.002,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,4.725,5.171,4.996,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.795,2.963,2.884,0.000,0.000,0.000,0.000,0.000,0.000
