#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
896,1,  2,0.002,0.728,0.110,0.000,0.000,0.000,0.019,2.242,0.957,0.000,0.000,0.000,0.002,0.083,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.899,47.549,39.180,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.656,75.941,26.232,0.000,0.000,0.000,0.000,0.000,0.000
896,2,  2,0.010,0.325,0.082,0.000,0.000,0.000,0.109,0.240,0.184,0.000,0.000,0.000,0.002,0.031,0.002,0.000,0.000,0.000,0.000,0.000,0.000,20.968,36.120,32.474,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.066,112.863,26.394,0.000,0.000,0.000,0.000,0.000,0.000
896,3,  2,0.008,1.981,0.243,0.000,0.000,0.000,0.100,2.562,0.658,0.000,0.000,0.000,0.002,0.776,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.768,46.300,35.744,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.375,191.968,37.842,0.000,0.000,0.000,0.000,0.000,0.000
896,4,  2,0.036,0.698,0.156,0.000,0.000,0.000,0.100,2.276,0.808,0.000,0.000,0.000,0.002,0.014,0.002,0.000,0.000,0.000,0.000,0.000,0.000,24.607,97.327,58.059,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.091,184.146,30.002,0.000,0.000,0.000,0.000,0.000,0.000
896,5,  2,0.026,5.095,0.361,0.000,0.000,0.000,0.046,2.868,0.589,0.000,0.000,0.000,0.002,0.358,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.002,41.769,35.251,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.864,170.458,33.543,0.000,0.000,0.000,0.000,0.000,0.000
896,6,  2,0.031,3.496,0.369,0.000,0.000,0.000,0.091,2.171,0.543,0.000,0.000,0.000,0.002,0.508,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.633,56.097,36.670,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.600,203.089,35.556,0.000,0.000,0.000,0.000,0.000,0.000
896,7,  2,0.030,0.985,0.197,0.000,0.000,0.000,0.077,1.897,0.692,0.000,0.000,0.000,0.002,1.877,0.006,0.000,0.000,0.000,0.000,0.000,0.000,13.929,100.462,62.165,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.817,233.121,33.976,0.000,0.000,0.000,0.000,0.000,0.000
896,8,  2,0.003,0.554,0.147,0.000,0.000,0.000,0.116,2.309,0.993,0.000,0.000,0.000,0.002,0.433,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.654,56.776,38.335,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.282,151.691,29.816,0.000,0.000,0.000,0.000,0.000,0.000
896,9,  2,0.016,0.369,0.128,0.000,0.000,0.000,0.131,2.518,0.782,0.000,0.000,0.000,0.002,0.117,0.003,0.000,0.000,0.000,0.000,0.000,0.000,28.724,72.591,48.383,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,2.648,110.682,26.912,0.000,0.000,0.000,0.000,0.000,0.000
896,10,  2,0.007,3.024,0.340,0.000,0.000,0.000,0.082,2.952,0.454,0.000,0.000,0.000,0.002,0.302,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.924,86.726,42.784,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.042,206.635,31.363,0.000,0.000,0.000,0.000,0.000,0.000
1344,1,  3,0.032,0.357,0.123,0.000,0.000,0.000,0.017,0.998,0.386,0.000,0.000,0.000,0.002,0.042,0.003,0.000,0.000,0.000,0.000,0.000,0.000,24.591,50.480,45.675,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.103,141.861,27.585,0.000,0.000,0.000,0.000,0.000,0.000
1344,2,  3,0.008,1.008,0.162,0.000,0.000,0.000,0.079,2.190,0.459,0.000,0.000,0.000,0.002,0.078,0.003,0.000,0.000,0.000,0.000,0.000,0.000,27.365,43.789,35.297,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.639,144.225,31.650,0.000,0.000,0.000,0.000,0.000,0.000
1344,3,  3,0.010,0.376,0.113,0.000,0.000,0.000,0.117,2.425,1.013,0.000,0.000,0.000,0.002,0.046,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.545,63.574,48.245,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.344,175.501,30.882,0.000,0.000,0.000,0.000,0.000,0.000
1344,4,  3,0.007,1.180,0.228,0.000,0.000,0.000,0.094,0.602,0.262,0.000,0.000,0.000,0.002,0.021,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.370,36.385,32.674,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.111,122.486,31.828,0.000,0.000,0.000,0.000,0.000,0.000
1344,5,  3,0.008,0.340,0.097,0.000,0.000,0.000,0.092,2.006,0.841,0.000,0.000,0.000,0.002,0.035,0.003,0.000,0.000,0.000,0.000,0.000,0.000,26.135,46.080,41.865,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.451,96.681,30.613,0.000,0.000,0.000,0.000,0.000,0.000
1344,6,  3,0.009,0.483,0.117,0.000,0.000,0.000,0.089,0.953,0.246,0.000,0.000,0.000,0.002,0.027,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.319,46.193,35.523,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.015,72.778,23.568,0.000,0.000,0.000,0.000,0.000,0.000
1344,7,  3,0.010,0.641,0.138,0.000,0.000,0.000,0.110,0.386,0.191,0.000,0.000,0.000,0.002,0.018,0.003,0.000,0.000,0.000,0.000,0.000,0.000,21.069,45.851,35.614,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.731,62.145,21.464,0.000,0.000,0.000,0.000,0.000,0.000
1344,8,  3,0.011,0.625,0.143,0.000,0.000,0.000,0.096,0.614,0.290,0.000,0.000,0.000,0.002,0.022,0.003,0.000,0.000,0.000,0.000,0.000,0.000,11.758,36.211,30.996,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,4.732,58.044,22.680,0.000,0.000,0.000,0.000,0.000,0.000
1344,9,  3,0.011,2.249,0.212,0.000,0.000,0.000,0.112,1.328,0.209,0.000,0.000,0.000,0.002,0.056,0.003,0.000,0.000,0.000,0.000,0.000,0.000,15.325,36.295,30.208,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.379,97.756,24.956,0.000,0.000,0.000,0.000,0.000,0.000
1344,10,  3,0.012,0.378,0.086,0.000,0.000,0.000,0.090,2.056,0.746,0.000,0.000,0.000,0.002,0.027,0.003,0.000,0.000,0.000,0.000,0.000,0.000,29.187,44.861,40.510,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,3.465,116.552,30.481,0.000,0.000,0.000,0.000,0.000,0.000
1792,1,  4,0.012,0.307,0.090,0.000,0.000,0.000,0.029,2.253,0.741,0.000,0.000,0.000,0.002,0.236,0.004,0.000,0.000,0.000,0.000,0.000,0.000,24.133,51.536,37.459,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.259,115.742,27.944,0.000,0.000,0.000,0.000,0.000,0.000
1792,2,  4,0.003,0.727,0.135,0.000,0.000,0.000,0.082,1.827,0.790,0.000,0.000,0.000,0.002,0.044,0.003,0.000,0.000,0.000,0.000,0.000,0.000,24.336,43.185,39.570,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.499,71.957,21.634,0.000,0.000,0.000,0.000,0.000,0.000
1792,3,  4,0.011,0.692,0.171,0.000,0.000,0.000,0.090,0.800,0.220,0.000,0.000,0.000,0.002,0.035,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.698,39.457,32.606,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.434,137.502,29.317,0.000,0.000,0.000,0.000,0.000,0.000
1792,4,  4,0.008,0.324,0.084,0.000,0.000,0.000,0.104,0.265,0.214,0.000,0.000,0.000,0.002,0.019,0.003,0.000,0.000,0.000,0.000,0.000,0.000,24.681,35.235,32.104,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.785,128.278,33.078,0.000,0.000,0.000,0.000,0.000,0.000
1792,5,  4,0.011,0.370,0.080,0.000,0.000,0.000,0.100,2.070,0.735,0.000,0.000,0.000,0.002,0.053,0.003,0.000,0.000,0.000,0.000,0.000,0.000,21.907,46.750,38.451,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.117,69.300,24.410,0.000,0.000,0.000,0.000,0.000,0.000
1792,6,  4,0.012,0.689,0.119,0.000,0.000,0.000,0.109,0.228,0.186,0.000,0.000,0.000,0.002,0.055,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.374,37.110,32.464,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.730,65.594,22.388,0.000,0.000,0.000,0.000,0.000,0.000
1792,7,  4,0.010,0.495,0.107,0.000,0.000,0.000,0.120,0.230,0.192,0.000,0.000,0.000,0.002,0.029,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.670,48.899,37.088,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.571,61.629,24.664,0.000,0.000,0.000,0.000,0.000,0.000
1792,8,  4,0.012,1.638,0.255,0.000,0.000,0.000,0.134,1.258,0.248,0.000,0.000,0.000,0.002,0.026,0.003,0.000,0.000,0.000,0.000,0.000,0.000,10.642,35.932,27.736,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.340,131.751,30.464,0.000,0.000,0.000,0.000,0.000,0.000
1792,9,  4,0.008,0.357,0.094,0.000,0.000,0.000,0.121,0.241,0.190,0.000,0.000,0.000,0.002,0.026,0.003,0.000,0.000,0.000,0.000,0.000,0.000,24.449,35.354,31.525,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.330,131.052,28.321,0.000,0.000,0.000,0.000,0.000,0.000
1792,10,  4,0.009,0.345,0.098,0.000,0.000,0.000,0.088,2.498,0.835,0.000,0.000,0.000,0.002,0.229,0.003,0.000,0.000,0.000,0.000,0.000,0.000,25.160,49.825,36.031,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.238,107.345,28.463,0.000,0.000,0.000,0.000,0.000,0.000
2240,1,  5,0.010,0.722,0.129,0.000,0.000,0.000,0.369,3.013,0.861,0.000,0.000,0.000,0.003,0.296,0.004,0.000,0.000,0.000,0.000,0.000,0.000,13.123,39.399,30.742,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.758,122.770,28.003,0.000,0.000,0.000,0.000,0.000,0.000
2240,2,  5,0.009,0.715,0.086,0.000,0.000,0.000,0.112,3.106,1.340,0.000,0.000,0.000,0.003,0.250,0.004,0.000,0.000,0.000,0.000,0.000,0.000,25.090,43.308,38.708,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.550,56.997,21.239,0.000,0.000,0.000,0.000,0.000,0.000
2240,3,  5,0.020,0.504,0.100,0.000,0.000,0.000,0.102,1.926,0.703,0.000,0.000,0.000,0.003,0.041,0.004,0.000,0.000,0.000,0.000,0.000,0.000,22.007,38.404,32.263,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.749,58.931,21.922,0.000,0.000,0.000,0.000,0.000,0.000
2240,4,  5,0.012,0.291,0.074,0.000,0.000,0.000,0.112,0.259,0.203,0.000,0.000,0.000,0.003,0.019,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.607,30.531,26.825,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.328,69.775,24.607,0.000,0.000,0.000,0.000,0.000,0.000
2240,5,  5,0.016,0.284,0.067,0.000,0.000,0.000,0.111,0.243,0.203,0.000,0.000,0.000,0.003,0.020,0.003,0.000,0.000,0.000,0.000,0.000,0.000,19.060,28.931,25.061,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.181,75.783,27.885,0.000,0.000,0.000,0.000,0.000,0.000
2240,6,  5,0.015,0.309,0.087,0.000,0.000,0.000,0.108,1.653,0.539,0.000,0.000,0.000,0.003,0.233,0.004,0.000,0.000,0.000,0.000,0.000,0.000,23.463,32.408,29.210,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.701,73.246,27.859,0.000,0.000,0.000,0.000,0.000,0.000
2240,7,  5,0.022,0.458,0.101,0.000,0.000,0.000,0.087,2.063,0.850,0.000,0.000,0.000,0.003,0.033,0.003,0.000,0.000,0.000,0.000,0.000,0.000,23.263,36.035,31.399,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.351,64.183,22.812,0.000,0.000,0.000,0.000,0.000,0.000
2240,8,  5,0.011,0.676,0.125,0.000,0.000,0.000,0.081,0.245,0.203,0.000,0.000,0.000,0.003,0.059,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.177,38.915,32.845,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.140,54.120,23.507,0.000,0.000,0.000,0.000,0.000,0.000
2240,9,  5,0.015,0.295,0.076,0.000,0.000,0.000,0.120,0.241,0.203,0.000,0.000,0.000,0.003,0.032,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.439,30.580,27.275,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.993,69.939,21.896,0.000,0.000,0.000,0.000,0.000,0.000
2240,10,  5,0.013,0.490,0.107,0.000,0.000,0.000,0.102,0.438,0.205,0.000,0.000,0.000,0.003,0.065,0.003,0.000,0.000,0.000,0.000,0.000,0.000,13.172,34.248,27.850,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.343,53.715,22.835,0.000,0.000,0.000,0.000,0.000,0.000
2688,1,  6,0.014,0.297,0.066,0.000,0.000,0.000,0.031,0.255,0.198,0.000,0.000,0.000,0.002,0.022,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.858,28.072,24.794,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.496,77.964,29.484,0.000,0.000,0.000,0.000,0.000,0.000
2688,2,  6,0.012,0.331,0.083,0.000,0.000,0.000,0.077,2.044,0.772,0.000,0.000,0.000,0.002,0.044,0.004,0.000,0.000,0.000,0.000,0.000,0.000,20.779,30.459,27.493,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.735,72.292,27.926,0.000,0.000,0.000,0.000,0.000,0.000
2688,3,  6,0.017,0.662,0.081,0.000,0.000,0.000,0.119,1.859,0.784,0.000,0.000,0.000,0.002,0.031,0.004,0.000,0.000,0.000,0.000,0.000,0.000,20.634,35.963,30.607,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.007,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.978,58.387,23.267,0.000,0.000,0.000,0.000,0.000,0.000
2688,4,  6,0.012,0.296,0.077,0.000,0.000,0.000,0.110,0.266,0.203,0.000,0.000,0.000,0.002,0.020,0.003,0.000,0.000,0.000,0.000,0.000,0.000,20.419,28.984,25.117,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.500,59.765,20.456,0.000,0.000,0.000,0.000,0.000,0.000
2688,5,  6,0.009,0.282,0.065,0.000,0.000,0.000,0.127,0.271,0.212,0.000,0.000,0.000,0.002,0.026,0.003,0.000,0.000,0.000,0.000,0.000,0.000,17.922,27.979,23.987,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.456,71.850,21.294,0.000,0.000,0.000,0.000,0.000,0.000
2688,6,  6,0.014,0.350,0.106,0.000,0.000,0.000,0.092,0.261,0.203,0.000,0.000,0.000,0.002,0.065,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.391,29.443,24.383,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,5.231,61.546,22.044,0.000,0.000,0.000,0.000,0.000,0.000
2688,7,  6,0.015,0.701,0.139,0.000,0.000,0.000,0.115,0.376,0.206,0.000,0.000,0.000,0.002,0.221,0.004,0.000,0.000,0.000,0.000,0.000,0.000,19.412,28.992,25.440,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,4.586,58.970,20.177,0.000,0.000,0.000,0.000,0.000,0.000
2688,8,  6,0.023,0.262,0.077,0.000,0.000,0.000,0.102,0.257,0.204,0.000,0.000,0.000,0.002,0.022,0.003,0.000,0.000,0.000,0.000,0.000,0.000,14.915,26.061,21.663,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.555,57.452,19.888,0.000,0.000,0.000,0.000,0.000,0.000
2688,9,  6,0.015,0.295,0.086,0.000,0.000,0.000,0.110,0.259,0.210,0.000,0.000,0.000,0.002,0.026,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.438,25.747,22.367,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.194,57.340,20.115,0.000,0.000,0.000,0.000,0.000,0.000
2688,10,  6,0.021,0.579,0.089,0.000,0.000,0.000,0.120,0.251,0.202,0.000,0.000,0.000,0.002,0.043,0.003,0.000,0.000,0.000,0.000,0.000,0.000,16.438,25.945,22.479,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.128,56.315,19.994,0.000,0.000,0.000,0.000,0.000,0.000
3136,1,  7,0.021,0.283,0.092,0.000,0.000,0.000,0.071,0.253,0.205,0.000,0.000,0.000,0.002,0.023,0.003,0.000,0.000,0.000,0.000,0.000,0.000,18.733,30.054,25.516,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.236,56.185,19.369,0.000,0.000,0.000,0.000,0.000,0.000
3136,2,  7,0.011,0.298,0.089,0.000,0.000,0.000,0.085,0.257,0.208,0.000,0.000,0.000,0.003,0.034,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.731,25.779,22.040,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.006,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.100,57.720,21.065,0.000,0.000,0.000,0.000,0.000,0.000
3136,3,  7,0.011,0.316,0.072,0.000,0.000,0.000,0.115,0.254,0.208,0.000,0.000,0.000,0.002,0.023,0.004,0.000,0.000,0.000,0.000,0.000,0.000,15.375,25.741,22.058,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.029,0.005,0.000,0.000,0.000,0.000,0.000,0.000,3.241,57.133,19.875,0.000,0.000,0.000,0.000,0.000,0.000
3136,4,  7,0.012,0.300,0.093,0.000,0.000,0.000,0.121,0.262,0.206,0.000,0.000,0.000,0.002,0.030,0.004,0.000,0.000,0.000,0.000,0.000,0.000,17.833,30.210,25.290,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.021,0.005,0.000,0.000,0.000,0.000,0.000,0.000,2.989,56.557,19.251,0.000,0.000,0.000,0.000,0.000,0.000
