#nranks,run,minranksperisland, MIN_para_read_fopen,MAX_para_read_fopen,AVG_para_read_fopen, MIN_seri_read_fopen,MAX_seri_read_fopen,AVG_seri_read_fopen, MIN_para_write_fopen,MAX_para_write_fopen,AVG_para_write_fopen, MIN_seri_write_fopen,MAX_seri_write_fopen,AVG_seri_write_fopen, MIN_para_read_headers,MAX_para_read_headers,AVG_para_read_headers, MIN_seri_read_headers,MAX_seri_read_headers,AVG_seri_read_headers, MIN_distribute_header,MAX_distribute_header,AVG_distribute_header, MIN_para_read_parts,MAX_para_read_parts,AVG_para_read_parts, MIN_seri_read_parts,MAX_seri_read_parts,AVG_seri_read_parts, MIN_distribute_parts,MAX_distribute_parts,AVG_distribute_parts, MIN_para_write_headers,MAX_para_write_headers,AVG_para_write_headers, MIN_seri_write_headers,MAX_seri_write_headers,AVG_seri_write_headers, MIN_gather_header,MAX_gather_header,AVG_gather_header, MIN_para_write_parts,MAX_para_write_parts,AVG_para_write_parts, MIN_seri_write_parts,MAX_seri_write_parts,AVG_seri_write_parts, MIN_gather_parts,MAX_gather_parts,AVG_gather_parts
16,1,  2,0.010,0.022,0.016,0.000,0.000,0.000,0.353,0.947,0.692,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.903,11.347,10.180,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.664,4.087,3.900,0.000,0.000,0.000,0.000,0.000,0.000
16,2,  2,0.012,0.026,0.020,0.000,0.000,0.000,0.176,0.387,0.282,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.629,11.796,10.368,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.699,4.100,3.914,0.000,0.000,0.000,0.000,0.000,0.000
16,3,  2,0.014,0.026,0.019,0.000,0.000,0.000,0.355,0.775,0.537,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.396,11.396,10.081,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.827,4.043,3.927,0.000,0.000,0.000,0.000,0.000,0.000
16,4,  2,0.014,0.028,0.019,0.000,0.000,0.000,0.783,0.805,0.795,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.984,13.458,12.111,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.667,9.272,8.435,0.000,0.000,0.000,0.000,0.000,0.000
16,5,  2,0.010,0.079,0.025,0.000,0.000,0.000,0.784,1.002,0.970,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.625,14.649,13.035,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.891,8.832,8.326,0.000,0.000,0.000,0.000,0.000,0.000
16,6,  2,0.011,0.028,0.018,0.000,0.000,0.000,0.332,0.931,0.575,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.724,10.957,10.019,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.564,4.042,3.903,0.000,0.000,0.000,0.000,0.000,0.000
16,7,  2,0.010,0.024,0.015,0.000,0.000,0.000,0.099,0.476,0.258,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.259,11.506,10.319,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.870,8.315,7.542,0.000,0.000,0.000,0.000,0.000,0.000
16,8,  2,0.016,0.026,0.021,0.000,0.000,0.000,0.380,1.024,0.670,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.811,13.468,11.471,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.509,4.183,3.770,0.000,0.000,0.000,0.000,0.000,0.000
16,9,  2,0.014,0.021,0.016,0.000,0.000,0.000,0.179,0.184,0.183,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,9.962,11.405,10.752,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.643,4.251,4.030,0.000,0.000,0.000,0.000,0.000,0.000
16,10,  2,0.011,0.023,0.019,0.000,0.000,0.000,0.373,0.546,0.457,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.329,12.013,10.603,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.009,4.212,4.132,0.000,0.000,0.000,0.000,0.000,0.000
24,1,  3,0.012,0.070,0.028,0.000,0.000,0.000,0.105,0.277,0.170,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.433,10.558,8.592,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.125,4.161,3.557,0.000,0.000,0.000,0.000,0.000,0.000
24,2,  3,0.010,0.234,0.054,0.000,0.000,0.000,0.334,0.770,0.506,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.415,11.970,9.408,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.020,4.303,4.182,0.000,0.000,0.000,0.000,0.000,0.000
24,3,  3,0.010,0.046,0.021,0.000,0.000,0.000,0.780,0.995,0.889,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,5.861,10.288,8.444,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.105,14.787,13.581,0.000,0.000,0.000,0.000,0.000,0.000
24,4,  3,0.012,0.024,0.018,0.000,0.000,0.000,0.383,0.401,0.392,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.270,10.139,8.756,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.554,4.076,3.894,0.000,0.000,0.000,0.000,0.000,0.000
24,5,  3,0.014,0.022,0.018,0.000,0.000,0.000,0.152,0.165,0.160,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.661,9.302,8.273,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.011,4.278,4.158,0.000,0.000,0.000,0.000,0.000,0.000
24,6,  3,0.024,0.039,0.031,0.000,0.000,0.000,0.998,1.217,1.186,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.356,10.660,9.436,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.600,7.201,6.186,0.000,0.000,0.000,0.000,0.000,0.000
24,7,  3,0.011,0.027,0.016,0.000,0.000,0.000,0.163,0.172,0.168,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.230,10.211,8.403,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.831,5.358,5.156,0.000,0.000,0.000,0.000,0.000,0.000
24,8,  3,0.013,0.043,0.024,0.000,0.000,0.000,0.414,0.625,0.545,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.636,10.014,8.485,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.295,5.023,4.748,0.000,0.000,0.000,0.000,0.000,0.000
24,9,  3,0.011,0.024,0.018,0.000,0.000,0.000,0.596,0.604,0.601,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.128,10.829,8.895,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.942,4.459,4.187,0.000,0.000,0.000,0.000,0.000,0.000
24,10,  3,0.012,0.024,0.017,0.000,0.000,0.000,0.156,0.175,0.170,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.589,9.859,9.208,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,11.023,11.606,11.297,0.000,0.000,0.000,0.000,0.000,0.000
32,1,  4,0.012,0.020,0.016,0.000,0.000,0.000,0.192,0.204,0.200,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.486,12.533,11.704,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.644,4.091,3.887,0.000,0.000,0.000,0.000,0.000,0.000
32,2,  4,0.012,0.021,0.016,0.000,0.000,0.000,0.134,0.138,0.137,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.719,8.961,7.924,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.265,4.485,4.358,0.000,0.000,0.000,0.000,0.000,0.000
32,3,  4,0.011,0.037,0.024,0.000,0.000,0.000,0.192,0.197,0.194,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.945,10.128,8.142,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.695,5.234,5.039,0.000,0.000,0.000,0.000,0.000,0.000
32,4,  4,0.010,0.024,0.016,0.000,0.000,0.000,0.849,0.860,0.856,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.666,9.537,8.254,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.012,4.246,4.130,0.000,0.000,0.000,0.000,0.000,0.000
32,5,  4,0.010,0.058,0.028,0.000,0.000,0.000,0.298,1.560,0.770,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.110,8.733,8.190,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,12.434,13.503,13.077,0.000,0.000,0.000,0.000,0.000,0.000
32,6,  4,0.010,0.021,0.015,0.000,0.000,0.000,0.129,0.139,0.135,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.421,9.055,7.976,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.650,4.347,4.159,0.000,0.000,0.000,0.000,0.000,0.000
32,7,  4,0.013,0.022,0.017,0.000,0.000,0.000,0.082,0.889,0.430,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.065,11.034,9.288,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.842,6.932,6.466,0.000,0.000,0.000,0.000,0.000,0.000
32,8,  4,0.010,0.501,0.089,0.000,0.000,0.000,0.593,0.859,0.705,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.209,10.690,9.088,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.926,7.722,7.454,0.000,0.000,0.000,0.000,0.000,0.000
32,9,  4,0.019,0.041,0.029,0.000,0.000,0.000,0.080,0.893,0.434,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.493,10.039,9.137,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.596,4.104,3.953,0.000,0.000,0.000,0.000,0.000,0.000
32,10,  4,0.012,0.348,0.075,0.000,0.000,0.000,0.175,0.386,0.257,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.299,9.488,8.590,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.761,5.138,4.943,0.000,0.000,0.000,0.000,0.000,0.000
40,1,  5,0.009,0.027,0.019,0.000,0.000,0.000,0.988,1.205,1.149,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.438,9.234,8.524,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.905,7.227,7.072,0.000,0.000,0.000,0.000,0.000,0.000
40,2,  5,0.011,0.251,0.043,0.000,0.000,0.000,0.380,0.398,0.393,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,10.813,12.406,11.637,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.734,4.265,4.011,0.000,0.000,0.000,0.000,0.000,0.000
40,3,  5,0.015,0.022,0.018,0.000,0.000,0.000,0.182,0.195,0.191,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.210,8.207,7.450,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.539,4.112,3.854,0.000,0.000,0.000,0.000,0.000,0.000
40,4,  5,0.012,0.019,0.016,0.000,0.000,0.000,0.169,0.181,0.176,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.475,7.903,7.218,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.637,4.156,3.923,0.000,0.000,0.000,0.000,0.000,0.000
40,5,  5,0.020,0.078,0.044,0.000,0.000,0.000,0.174,0.184,0.180,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,8.615,9.411,9.041,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,10.045,10.423,10.239,0.000,0.000,0.000,0.000,0.000,0.000
40,6,  5,0.010,0.050,0.027,0.000,0.000,0.000,0.166,0.180,0.174,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.946,9.858,8.972,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.189,4.112,3.870,0.000,0.000,0.000,0.000,0.000,0.000
40,7,  5,0.011,0.059,0.026,0.000,0.000,0.000,0.164,0.178,0.174,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.772,9.544,8.043,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.623,5.406,5.172,0.000,0.000,0.000,0.000,0.000,0.000
40,8,  5,0.011,0.024,0.019,0.000,0.000,0.000,0.352,0.968,0.660,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.226,8.969,8.259,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.368,5.023,4.792,0.000,0.000,0.000,0.000,0.000,0.000
40,9,  5,0.015,0.025,0.021,0.000,0.000,0.000,0.104,0.358,0.306,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.285,9.330,8.339,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.131,8.365,7.758,0.000,0.000,0.000,0.000,0.000,0.000
40,10,  5,0.012,0.068,0.028,0.000,0.000,0.000,0.362,0.376,0.371,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.054,8.878,8.349,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.632,4.167,3.997,0.000,0.000,0.000,0.000,0.000,0.000
48,1,  6,0.011,0.021,0.016,0.000,0.000,0.000,0.142,0.340,0.241,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,6.518,7.436,7.131,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.821,4.199,4.045,0.000,0.000,0.000,0.000,0.000,0.000
48,2,  6,0.015,0.304,0.057,0.000,0.000,0.000,0.362,0.768,0.560,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.579,10.656,9.093,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.751,5.897,5.512,0.000,0.000,0.000,0.000,0.000,0.000
48,3,  6,0.009,0.119,0.047,0.000,0.000,0.000,0.393,0.413,0.406,0.000,0.000,0.000,0.001,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,7.413,8.529,8.044,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.934,5.742,5.516,0.000,0.000,0.000,0.000,0.000,0.000
48,4,  6,0.012,0.227,0.047,0.000,0.000,0.000,0.134,0.537,0.287,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.925,8.849,7.993,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.546,6.233,5.910,0.000,0.000,0.000,0.000,0.000,0.000
48,5,  6,0.012,0.872,0.176,0.000,0.000,0.000,1.208,2.274,1.536,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.455,15.691,12.874,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,21.384,26.359,24.305,0.000,0.000,0.000,0.000,0.000,0.000
48,6,  6,0.014,0.027,0.017,0.000,0.000,0.000,0.349,1.375,0.738,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,10.472,11.715,11.323,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,21.401,35.384,30.366,0.000,0.000,0.000,0.000,0.000,0.000
48,7,  6,0.012,0.587,0.250,0.000,0.000,0.000,0.645,1.270,0.852,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,30.259,33.118,32.066,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,5.868,7.092,6.667,0.000,0.000,0.000,0.000,0.000,0.000
48,8,  6,0.013,1.154,0.235,0.000,0.000,0.000,0.093,0.675,0.284,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,22.474,26.430,24.782,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,14.369,17.334,15.947,0.000,0.000,0.000,0.000,0.000,0.000
48,9,  6,0.013,0.029,0.020,0.000,0.000,0.000,0.793,0.987,0.868,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,25.972,42.929,36.989,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.800,4.539,4.190,0.000,0.000,0.000,0.000,0.000,0.000
48,10,  6,0.012,1.283,0.268,0.000,0.000,0.000,0.318,0.484,0.382,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,8.726,19.743,13.346,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.457,4.248,4.052,0.000,0.000,0.000,0.000,0.000,0.000
56,1,  7,0.012,0.426,0.152,0.000,0.000,0.000,0.375,0.381,0.377,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,9.090,14.345,10.932,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,4.303,4.567,4.448,0.000,0.000,0.000,0.000,0.000,0.000
56,2,  7,0.013,0.317,0.071,0.000,0.000,0.000,0.384,0.398,0.392,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,7.338,12.353,9.728,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.412,4.145,3.791,0.000,0.000,0.000,0.000,0.000,0.000
56,3,  7,0.014,0.131,0.039,0.000,0.000,0.000,0.172,0.188,0.185,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.895,11.568,8.475,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.482,4.194,3.853,0.000,0.000,0.000,0.000,0.000,0.000
56,4,  7,0.014,0.026,0.020,0.000,0.000,0.000,0.183,0.191,0.187,0.000,0.000,0.000,0.001,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,6.855,7.906,7.537,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,3.237,7.248,6.031,0.000,0.000,0.000,0.000,0.000,0.000
